title,number_of_parts,key,key_change_info,metrics,album,author,date,i,ix,ii,iix,iii,iv,ivx,v,vx,vi,vix,vii,ci,cix,cii,ciix,ciii,civ,civx,cv,cvx,cvi,cvix,cvii
only_a_northern_song,4,A,['None'],[('4/4'; 8); ('3/4'; 4); ('2/4'; 4)],yellow_submarine,harrison,01 69,99.3125,3.0,74.25,0.5625,57.75,67.25,0.0,103.0625,7.375,64.0625,13.0625,32.25,32.4375[('major'; 32.3125); ('interval class 3'; 0.125)],0[None],23.75[('minor'; 11.5); ('quartal'; 8.875); ('7'; 2.5); ('minor 7'; 0.75); ('interval class 3'; 0.125)],0.25[('interval class 5'; 0.25)],0.125[('interval class 3'; 0.125)],27.1875[('major'; 22.1875); ('quartal'; 4.875); ('interval class 3'; 0.125)],0[None],32.875[('major'; 21.5); ('7'; 11.0); ('interval class 3'; 0.375)],1.625[('aug'; 1.5); ('interval class 4'; 0.125)],11.0[('7'; 5.0); ('maj7'; 3.0); ('major'; 3)],5.125[('major'; 4.0); ('interval class 4'; 1.125)],0[None]
because,6,E,['None'],[('4/4'; 1)],abbey_road,lennon,09 69,29.84375,7.78125,29.0,11.4375,41.09375,39.875,2.28125,7.375,5.875,55.71875,22.625,14.375,0[None],0.5[('unison'; 0.5)],1[('unison'; 1)],0[None],0.25[('interval class 5'; 0.25)],0[None],0[None],0[None],0[None],0[None],0[None],0.75[('tritone'; 0.75)]
carry_that_weight,6,C,['None'],[('2/4'; 1)],abbey_road,mccartney,09 69,62.8125,3.125,39.25,0.25,42.375,21.8125,0.40625,86.46875,1.8125,43.6875,0.0,33.5,19.5[('major'; 15.5); ('interval class 4'; 2.5); ('interval class 5'; 0.75); ('major 7'; 0.5); ('unison'; 0.25)],0[None],3.375[('interval class 3'; 1.5); ('minor'; 0.625); ('7'; 0.625); ('minor-7'; 0.625)],0[None],3.5625[('interval class 3'; 2.0); ('major'; 1.25); ('7'; 0.1875); ('unison'; 0.125)],5.6875[('major'; 3.25); ('major 7'; 1.9375); ('interval class 4'; 0.25); ('unison'; 0.25)],0[None],19.625[('major'; 18.125); ('7'; 0.75); ('quartal'; 0.375); ('unison'; 0.375)],0.125[('interval class 3'; 0.125)],12.25[('minor'; 5.0); ('minor 7'; 2.625); ('interval class 4'; 1.5); ('7'; 1); ('major'; 0.875); ('interval class 3'; 0.625); ('unison'; 0.625)],0[None],4.75[('dim'; 2.5); ('half-dim 7'; 1.25); ('interval class 3'; 0.625); ('tritone'; 0.375)]
come_together,4,F,['None'],[('4/4'; 1)],abbey_road,lennon,09 69,41.875,6.75,25.8125,0.0,81.375,0.0,33.4375,44.9375,7.25,120.25,0.0,19.0625,3.9375[('interval class 5'; 3.875); ('interval class 4'; 0.0625)],3.375[('interval class 3'; 3.375)],5.75[('interval class 5'; 5.75)],0[None],22.4375[('interval class 3'; 12.5); ('interval class 5'; 9.9375)],0[None],20.5625[('interval class 3'; 17.9375); ('interval class 5'; 2.625)],1[('interval class 5'; 1)],2.4375[('interval class 3'; 2.4375)],26.375[('interval class 5'; 23.0); ('interval class 3'; 2.5); ('interval class 2'; 0.875)],0[None],0[None]
golden_slumbers,5,C,['None'],[('4/4'; 3); ('2/4'; 3)],abbey_road,mccartney,09 69,53.8125,0.0,29.25,0.0,37.6875,27.1875,0.0,48.34375,2.75,38.1875,0.0,16.75,18.875[('major'; 10.25); ('interval class 5'; 4.375); ('interval class 4'; 4.25)],0[None],2.75[('interval class 3'; 2.75)],0[None],3.5[('interval class 3'; 2.5); ('interval class 4'; 1.0)],6.5[('major'; 3.25); ('interval class 4'; 1.0); ('maj7'; 1.0); ('quartal'; 1.0); ('interval class 5'; 0.25)],0[None],5.5[('7'; 4.5); ('interval class 5'; 1)],1.75[('dim'; 1.5); ('tritone'; 0.25)],9.25[('minor-7'; 3.25); ('interval class 5'; 3.25); ('interval class 3'; 1.5); ('unison'; 1.0); ('7'; 0.25)],0[None],5.25[('tritone'; 3.0); ('dim'; 1.25); ('interval class 2'; 0.5); ('interval class 3'; 0.5)]
her_majesty,2,D,['None'],[('4/4'; 1)],abbey_road,mccartney,09 69,21.75,0.0,9.375,0.0,9.625,7.0,0.0,14.5,0.0,8.25,0.75,5.625,5.125[('major'; 2.875); ('interval class 4'; 1.0); ('interval class 5'; 1); ('7'; 0.25)],0[None],2.75[('minor-7'; 2.25); ('interval class 3'; 0.5)],0[None],0.5[('dim'; 0.5)],0.75[('major'; 0.5); ('interval class 4'; 0.25)],0[None],2.125[('7'; 1.25); ('major'; 0.625); ('interval class 4'; 0.25)],0[None],3.75[('minor'; 3.0); ('quartal'; 0.75)],0[None],0.25[('dim'; 0.25)]
here_comes_the_sun,10,A,['None'],[('4/4'; 6); ('2/4'; 6); ('5/8'; 6); ('3/8'; 6)],abbey_road,harrison,09 69,160.0,0.0,64.375,9.875,90.4375,120.4375,13.375,164.6875,0.875,65.4375,40.375,28.375,37.125[('interval class 5'; 22.0); ('7'; 7.25); ('unison'; 7.125); ('major'; 0.75)],0[None],1.5[('interval class 4'; 1); ('unison'; 0.25); ('interval class 3'; 0.125); ('interval class 5'; 0.125)],0.125[('unison'; 0.125)],35.0[('interval class 3'; 30.375); ('dim'; 4.375); ('tritone'; 0.25)],41.375[('interval class 4'; 17.875); ('interval class 5'; 16.25); ('major'; 6.125); ('unison'; 0.75); ('quartal'; 0.375)],5[('interval class 3'; 5)],25.625[('interval class 5'; 9.375); ('interval class 4'; 5.625); ('7'; 4.125); ('interval class 2'; 2.625); ('interval class 3'; 2.25); ('quartal'; 0.75); ('minor 7'; 0.5); ('unison'; 0.25); ('major pentatonic'; 0.125)],0[None],3.375[('interval class 3'; 2.25); ('interval class 2'; 0.875); ('unison'; 0.25)],11.375[('major'; 4.25); ('interval class 5'; 3.625); ('interval class 4'; 2.625); ('maj7'; 0.25); ('unison'; 0.25); ('major 7'; 0.125); ('quartal'; 0.125); ('major-ninth'; 0.125)],4.5[('interval class 3'; 3.0); ('dim'; 1.375); ('unison'; 0.125)]
i_want_you_shes_so_heavy,5,C,['None'],[('4/4'; 11); ('2/4'; 8); ('6/8'; 3)],abbey_road,lennon,09 69,75.21875,12.6875,112.40625,5.75,67.8125,107.3125,4.8125,44.75,33.90625,120.46875,8.0625,15.5625,15.875[('major'; 5.25); ('interval class 4'; 4.5); ('interval class 5'; 4.125); ('aug'; 2.0)],0[None],26.53125[('minor'; 10.5); ('interval class 3'; 8.0); ('interval class 5'; 3.28125); ('major'; 2.0); ('7'; 1.5); ('minor 7'; 0.5); ('minor-aug tetrachord'; 0.5); ('interval class 4'; 0.25)],0.125[('interval class 5'; 0.125)],1.125[('major'; 0.75); ('interval class 3'; 0.375)],33.5625[('aug'; 9.75); ('interval class 5'; 9.375); ('major'; 9.25); ('interval class 4'; 3.9375); ('quartal'; 1.25)],0.5[('half-dim 7'; 0.5)],12.125[('interval class 4'; 8.125); ('interval class 5'; 4.0)],24.5[('dim'; 22.0); ('interval class 3'; 1.5); ('interval class 5'; 1.0)],18.0[('interval class 5'; 7.5); ('minor'; 6.0); ('interval class 3'; 4.0); ('minor 7'; 0.5)],0[None],2.5[('half-dim 7'; 1.75); ('interval class 5'; 0.75)]
maxwells_silver_hammer,8,D,['None'],[('2/2'; 1)],abbey_road,mccartney,09 69,101.125,7.75,166.125,0.0625,80.875,52.5625,21.875,148.40625,3.25,98.6875,4.6875,75.8125,36.8125[('major'; 24.5); ('interval class 4'; 9.5625); ('7'; 1.5); ('interval class 5'; 1.25)],6.0[('dim'; 6.0)],38.8125[('minor'; 16.0); ('major'; 16.0); ('interval class 3'; 6.8125)],0[None],5.125[('interval class 3'; 3.125); ('dim'; 0.5); ('major'; 0.5); ('interval class 4'; 0.5); ('7'; 0.5)],5.25[('interval class 5'; 2.5); ('major'; 2); ('interval class 4'; 0.75)],0[None],35.125[('major'; 30.75); ('interval class 4'; 3); ('interval class 5'; 0.875); ('interval class 3'; 0.5)],1.0[('dim'; 1.0)],4.75[('minor'; 3.0); ('interval class 3'; 1.75)],0[None],1.75[('interval class 3'; 1.75)]
mean_mr_mustard,5,E,['None'],[('12/8'; 1)],abbey_road,lennon,09 69,23.0,1.125,27.25,6.125,10.625,16.25,2.125,35.0,10.3125,7.375,11.75,13.9375,9.375[('major'; 5.0); ('7'; 2.25); ('interval class 3'; 0.875); ('interval class 5'; 0.75); ('interval class 4'; 0.375); ('interval class 2'; 0.125)],0.5[('major'; 0.5)],1.75[('interval class 5'; 1.0); ('interval class 3'; 0.75)],0[None],1.25[('interval class 3'; 0.625); ('7'; 0.625)],1.625[('interval class 4'; 1.5); ('interval class 3'; 0.125)],1.375[('7'; 1.375)],12.75[('major'; 6.375); ('7'; 4.625); ('interval class 4'; 1.25); ('perfect-fourth minor tetrachord'; 0.5)],2.75[('major'; 1.5); ('interval class 5'; 1.0); ('interval class 4'; 0.25)],0.25[('interval class 3'; 0.25)],5.125[('major'; 2.5); ('7'; 2.0); ('interval class 4'; 0.625)],0[None]
octopuss_garden,6,E,['None'],[('4/4'; 1)],abbey_road,starkey,09 69,130.03125,0.0,43.25,0.375,80.625,59.6875,0.0625,87.03125,0.0,98.234375,4.25,30.390625,19.125[('major'; 15.75); ('interval class 4'; 2.5); ('interval class 5'; 0.875)],0[None],4.0625[('minor'; 2.5); ('interval class 5'; 1.0); ('interval class 3'; 0.5625)],0.125[('aug'; 0.125)],1.375[('interval class 3'; 1.25); ('minor'; 0.125)],20.5625[('major'; 15.1875); ('interval class 4'; 3.5); ('interval class 5'; 1.875)],0.0625[('interval class 3'; 0.0625)],21.0625[('major'; 13.125); ('interval class 4'; 6.0); ('unison'; 0.9375); ('interval class 5'; 0.5); ('7'; 0.5)],0[None],33.5[('minor'; 21.8125); ('interval class 3'; 11.5); ('unison'; 0.125); ('interval class 5'; 0.0625)],1.5[('major'; 1.5)],4.375[('interval class 3'; 2.75); ('tritone'; 0.75); ('dim'; 0.375); ('interval class 2'; 0.25); ('unison'; 0.25)]
oh_darling,5,A,['None'],[('12/8'; 1)],abbey_road,mccartney,09 69,127.5,4.25,69.40625,14.875,46.5625,67.59375,12.375,109.1875,18.0,79.53125,4.6875,27.125,25.125[('major'; 21.125); ('interval class 4'; 2.875); ('quartal'; 1.125)],0[None],7.0[('major'; 6.0); ('minor'; 1.0)],4.0[('aug'; 3.75); ('interval class 4'; 0.25)],3.0[('dim'; 3.0)],30.125[('major'; 28.625); ('maj7'; 1.0); ('interval class 5'; 0.5)],0[None],18.125[('major'; 12.25); ('7'; 5.875)],4.5[('major'; 3.0); ('interval class 5'; 1.5)],7.5[('minor-7'; 6.0); ('minor'; 1.5)],0[None],0[None]
polythene_pam,5,E,['A'],[('4/4'; 1); ('2/4'; 1)],abbey_road,lennon,09 69,207.1875,8.25,39.9375,48.25,33.125,150.6875,0.0,87.8125,15.75,51.0625,116.53125,3.875,39.25[('major'; 30.625); ('interval class 3'; 2.875); ('interval class 5'; 1.5); ('minor 7'; 1.25); ('interval class 4'; 1.0); ('unison'; 1); ('7'; 1.0)],0.25[('interval class 5'; 0.25)],7.375[('interval class 3'; 6.875); ('minor'; 0.5)],14.375[('major'; 6.0); ('quartal'; 5.25); ('interval class 5'; 2.375); ('interval class 4'; 0.75)],0.5[('interval class 3'; 0.5)],27.75[('major'; 26.25); ('interval class 5'; 1.0); ('interval class 4'; 0.5)],0[None],3.5625[('7'; 2.0); ('unison'; 1); ('interval class 3'; 0.5625)],5.5[('major'; 3.5); ('interval class 4'; 1.25); ('interval class 5'; 0.75)],14.375[('interval class 3'; 13.375); ('unison'; 1)],35.5625[('major'; 21.25); ('minor'; 4.0); ('interval class 5'; 3.5625); ('interval class 3'; 3.5); ('interval class 4'; 2.25); ('unison'; 1)],0.1875[('interval class 3'; 0.1875)]
she_came_in_through_the_bathroom_window,4,A,['None'],[('4/4'; 1); ('2/4'; 1)],abbey_road,mccartney,09 69,92.3125,0.0,8.03125,5.1875,34.875,60.0,0.28125,53.875,4.5,21.65625,26.46875,0.0,19.25[('major'; 18.75); ('interval class 4'; 0.5)],0[None],0.5625[('interval class 3'; 0.5625)],1.5[('major'; 1.5)],10.125[('interval class 3'; 10.125)],20.3125[('major'; 10.75); ('minor'; 4.0); ('interval class 5'; 3.3125); ('interval class 4'; 2.25)],0[None],1.625[('minor 7'; 1.25); ('interval class 3'; 0.375)],0[None],4.625[('interval class 3'; 4.125); ('minor'; 0.5)],9.8125[('quartal'; 5.25); ('major'; 4.0); ('interval class 5'; 0.5625)],0[None]
something,6,C,['A'],[('4/4'; 1)],abbey_road,harrison,09 69,56.5625,14.375,28.34375,3.3125,54.4375,15.3125,14.4375,45.59375,7.0625,41.5625,12.3125,21.84375,21.125[('major'; 9.0); ('interval class 4'; 6.1875); ('major 7'; 2.8125); ('aug'; 2.0); ('interval class 5'; 1); ('unison'; 0.125)],3.4375[('interval class 3'; 1.5); ('unison'; 1); ('minor'; 0.875); ('interval class 5'; 0.0625)],5.4375[('major'; 1.5); ('7'; 1.5); ('interval class 4'; 1.1875); ('interval class 5'; 0.75); ('interval class 3'; 0.5)],0[None],1.6875[('interval class 5'; 1); ('interval class 3'; 0.375); ('interval class 4'; 0.25); ('minor'; 0.0625)],4.875[('major'; 2.75); ('interval class 5'; 1.375); ('interval class 4'; 0.75)],3.6875[('half-dim 7'; 2.0); ('minor'; 0.875); ('interval class 3'; 0.8125)],8.6875[('interval class 4'; 4.6875); ('major'; 4.0)],0[None],10.25[('major'; 4.75); ('interval class 4'; 2); ('minor'; 2.0); ('interval class 3'; 1.25); ('unison'; 0.25)],7.75[('7'; 4.0); ('interval class 3'; 2.75); ('tritone'; 1)],2.5[('interval class 3'; 2.0); ('tritone'; 0.5)]
sun_king,6,E,['C'],[('4/4'; 1)],abbey_road,lennon,09 69,74.9375,26.4375,23.6875,35.59375,9.15625,39.8125,4.75,26.625,42.5625,24.5625,16.75,1.75,5.0625[('minor'; 3.5); ('minor 7'; 1.0); ('major'; 0.5); ('unison'; 0.0625)],10.625[('major'; 10.625)],13.0625[('minor 7'; 7.0); ('minor'; 4.0); ('dim'; 2); ('interval class 2'; 0.0625)],3.375[('7'; 2); ('major'; 0.75); ('minor'; 0.5); ('aug'; 0.125)],0.625[('minor'; 0.625)],4.75[('7'; 2.0); ('minor'; 1.0); ('interval class 5'; 1.0); ('major'; 0.75)],2.25[('7'; 2.0); ('dim'; 0.25)],0.25[('major'; 0.25)],11.5625[('major'; 9.5); ('major 7'; 2.0); ('interval class 4'; 0.0625)],4.1875[('minor 7'; 3.75); ('minor'; 0.25); ('interval class 3'; 0.1875)],6.625[('major'; 2); ('minor 7'; 2.0); ('7'; 2.0); ('interval class 4'; 0.3125); ('interval class 5'; 0.1875); ('unison'; 0.125)],0[None]
the_end,7,A,['C'],[('4/4'; 1); ('3/8'; 1)],abbey_road,mccartney,09 69,57.6875,2.375,10.375,47.78125,26.875,56.65625,6.5,34.96875,5.875,21.0,32.4375,2.0,17.3125[('7'; 7.0); ('major'; 4.75); ('interval class 3'; 2.5); ('interval class 4'; 2.125); ('interval class 2'; 0.4375); ('minor'; 0.375); ('interval class 5'; 0.125)],0.5[('unison'; 0.5)],0.8125[('interval class 3'; 0.3125); ('major'; 0.25); ('interval class 2'; 0.25)],10.1875[('interval class 5'; 3.6875); ('major'; 2.875); ('unison'; 2.75); ('interval class 4'; 0.875)],6.875[('interval class 3'; 6.875)],22.1875[('7'; 9.0); ('interval class 4'; 6.0); ('major'; 2.0); ('interval class 2'; 1.75); ('interval class 5'; 1.5625); ('interval class 3'; 0.75); ('minor'; 0.625); ('unison'; 0.5)],4.125[('interval class 3'; 3.0625); ('interval class 5'; 1.0625)],4.5625[('major'; 1.5); ('interval class 2'; 1.5); ('minor'; 0.75); ('interval class 5'; 0.5625); ('interval class 3'; 0.25)],1.875[('unison'; 1.0); ('interval class 5'; 0.5); ('major'; 0.375)],0[None],4.375[('major'; 2.375); ('interval class 4'; 1.0); ('interval class 5'; 0.5); ('unison'; 0.5)],0[None]
you_never_give_me_your_money,5,C,['A'],[('4/4'; 1); ('2/4'; 1)],abbey_road,mccartney,09 69,84.71875,7.6875,33.15625,2.375,57.875,56.4375,4.0,44.125,4.75,64.4375,27.25,27.5,16.875[('interval class 4'; 8.9375); ('major'; 3.5); ('interval class 5'; 2.4375); ('major 7'; 2.0)],0.125[('interval class 3'; 0.125)],8.375[('interval class 3'; 4.375); ('minor 7'; 1.875); ('interval class 5'; 1.125); ('interval class 2'; 0.625); ('minor'; 0.375)],0.125[('interval class 3'; 0.125)],9.4375[('interval class 3'; 6.25); ('7'; 2.25); ('interval class 5'; 0.375); ('interval class 4'; 0.375); ('minor-7'; 0.1875)],7.5[('interval class 5'; 3.25); ('major 7'; 2.875); ('interval class 4'; 0.75); ('major'; 0.625)],0.6875[('interval class 3'; 0.4375); ('interval class 4'; 0.25)],5.3125[('major'; 2.5); ('7'; 2.0); ('interval class 5'; 0.4375); ('interval class 4'; 0.375)],0.9375[('interval class 3'; 0.8125); ('tritone'; 0.125)],17.5[('interval class 5'; 4.625); ('interval class 4'; 4.375); ('interval class 3'; 3.8125); ('minor 7'; 3.125); ('minor'; 1.3125); ('7'; 0.25)],1.125[('7'; 1.0); ('interval class 2'; 0.125)],3.125[('dim'; 1.25); ('interval class 5'; 1.0625); ('half-dim 7'; 0.375); ('interval class 3'; 0.25); ('interval class 4'; 0.1875)]
across_the_universe,6,D,['None'],[('4/4'; 4); ('5/4'; 2); ('2/4'; 2)],let_it_be,lennon,01 69,127.3125,0.0,70.1875,0.0,79.625,53.75,0.25,136.1875,3.375,40.375,0.0,61.4375,34.625[('major'; 32.5); ('interval class 4'; 2.125)],0[None],5.625[('minor 7'; 5.0); ('interval class 5'; 0.5); ('half-dim 7'; 0.125)],0[None],7.625[('minor'; 6.5); ('unison'; 1); ('interval class 3'; 0.125)],16.375[('major'; 13.5); ('minor'; 2.75); ('major-minor'; 0.125)],0[None],33.0[('major'; 25.5); ('7'; 6.5); ('major-second major tetrachord'; 0.5); ('interval class 4'; 0.25); ('unison'; 0.125); ('interval class 5'; 0.125)],0[None],3.75[('minor'; 3.0); ('quartal'; 0.5); ('interval class 2'; 0.125); ('interval class 3'; 0.125)],0[None],0.125[('interval class 3'; 0.125)]
dig_a_pony,5,A,['None'],[('3/4'; 1)],let_it_be,lennon,01 69,149.03125,1.5,98.375,4.625,64.5,72.375,0.03125,97.4375,26.75,101.5625,65.625,13.0,32.375[('major'; 24.75); ('interval class 5'; 3.875); ('interval class 4'; 2.5); ('interval class 3'; 1.25)],0[None],15.5[('minor'; 11.25); ('interval class 3'; 4.0); ('interval class 5'; 0.25)],0[None],0.6875[('interval class 3'; 0.6875)],9.25[('major'; 8.75); ('interval class 4'; 0.5)],0[None],10.125[('major'; 7.5); ('7'; 1.5); ('interval class 4'; 1.125)],0[None],9.5625[('minor'; 8.0); ('interval class 3'; 1.3125); ('interval class 5'; 0.25)],19.375[('7'; 11.5); ('major'; 4.5); ('interval class 4'; 3.125); ('interval class 2'; 0.25)],1.625[('interval class 3'; 1.625)]
dig_it,3,F,['None'],[('4/4'; 1)],let_it_be,lennon,01 69,79.5,0.0,25.375,1.75,22.5,71.875,0.0,63.0,0.0,41.5,0.625,22.0,29.375[('major'; 21.625); ('interval class 5'; 7.75)],0[None],0.25[('minor'; 0.25)],0[None],0.875[('interval class 3'; 0.75); ('minor-7'; 0.125)],0.125[('interval class 3'; 0.125)],0[None],22.625[('major'; 20.375); ('aug'; 1.125); ('interval class 5'; 1.0); ('interval class 4'; 0.125)],0[None],36.375[('major'; 34.25); ('interval class 4'; 2.125)],0[None],0[None]
for_your_blue,6,D,['None'],[('4/4'; 1)],let_it_be,harrison,01 69,115.4375,1.125,15.5,34.625,47.0,78.5625,4.875,52.5,0.75,18.875,34.875,7.0,47.875[('7'; 17.375); ('interval class 3'; 12.75); ('interval class 5'; 12.625); ('unison'; 2.625); ('interval class 4'; 1.75); ('major'; 0.375); ('interval class 2'; 0.25); ('major pentachord'; 0.125)],0.25[('interval class 3'; 0.25)],6.5[('interval class 3'; 5.25); ('interval class 5'; 0.875); ('7'; 0.375)],1.375[('interval class 4'; 1.0); ('minor-7'; 0.375)],18.75[('tritone'; 12.5); ('interval class 1'; 4.875); ('unison'; 1.25); ('tritone-fourth'; 0.125)],24.25[('interval class 5'; 10.875); ('7'; 10.75); ('unison'; 1.25); ('interval class 4'; 1.25); ('interval class 1'; 0.125)],1.375[('unison'; 1.25); ('interval class 3'; 0.125)],14.375[('interval class 5'; 5.625); ('7'; 5.25); ('unison'; 1.75); ('interval class 3'; 0.625); ('interval class 4'; 0.625); ('major-minor'; 0.5)],0[None],1.25[('7'; 0.75); ('interval class 3'; 0.5)],1.0[('interval class 4'; 0.625); ('whole-tone'; 0.375)],0[None]
get_back,5,A,['None'],[('4/4'; 1)],let_it_be,mccartney,01 69,141.0625,0.0,12.6875,12.75,19.5,57.125,0.03125,56.4375,0.21875,23.0625,34.25,0.125,42.0[('interval class 5'; 33.0); ('7'; 7.625); ('unison'; 0.75); ('interval class 3'; 0.375); ('major'; 0.25)],0[None],2.0[('interval class 3'; 1.25); ('interval class 5'; 0.625); ('interval class 2'; 0.125)],2.25[('interval class 5'; 2.125); ('interval class 4'; 0.125)],9.375[('dim'; 5.125); ('tritone'; 4.25)],20.0[('interval class 5'; 12.625); ('major'; 4.625); ('7'; 2.75)],0[None],0.25[('interval class 5'; 0.25)],0[None],5.1875[('interval class 3'; 3.0); ('tritone'; 0.875); ('dim'; 0.875); ('half-dim 7'; 0.375); ('interval class 2'; 0.0625)],3.75[('major'; 3.5); ('interval class 5'; 0.25)],0.125[('dim'; 0.125)]
i_me_mine,6,A,['None'],[('8/8'; 1); ('6/8'; 1); ('12/16'; 1)],let_it_be,harrison,01 69,46.59375,0.0,13.46875,30.03125,0.9375,24.625,0.0,49.15625,18.625,8.4375,14.8125,9.5625,11.3125[('minor'; 7.875); ('interval class 5'; 1.3125); ('interval class 2'; 0.625); ('unison'; 0.375); ('interval class 1'; 0.375); ('minor-aug tetrachord'; 0.375); ('minor 7'; 0.375)],0[None],0.25[('interval class 3'; 0.25)],4.5[('interval class 4'; 1.5); ('aug'; 1.5); ('major'; 1.5)],0.375[('interval class 3'; 0.375)],6.25[('minor'; 3.0); ('major'; 1.5); ('7'; 1.5); ('interval class 5'; 0.25)],0[None],6.0[('interval class 3'; 3.3125); ('major'; 2.25); ('interval class 5'; 0.4375)],8.0625[('major 7'; 5.25); ('maj7'; 1.125); ('interval class 4'; 0.9375); ('interval class 5'; 0.75)],3.8125[('interval class 3'; 1.9375); ('half-dim 7'; 1.5); ('dim-aug ninth'; 0.375)],3.125[('major'; 1.875); ('interval class 5'; 1.25)],2.625[('dim'; 1.875); ('dim 7'; 0.75)]
ive_got_a_feeling,5,A,['None'],[('4/4'; 1)],let_it_be,mccartney; lennon,01 69,136.0,3.125,19.75,9.0,39.1875,37.75,6.25,56.5,7.34375,33.125,32.4375,5.71875,30.0[('major'; 8.25); ('7'; 8.0); ('interval class 5'; 6.75); ('interval class 4'; 4.875); ('unison'; 1.875); ('interval class 3'; 0.25)],3.0[('perfect-fourth dim tetrachord'; 3.0)],2.125[('dim'; 1.5); ('half-dim 7'; 0.375); ('interval class 2'; 0.125); ('tritone-fourth'; 0.125)],0.5[('interval class 4'; 0.5)],14.5[('dim'; 8.875); ('interval class 3'; 5.625)],25.3125[('major'; 15.25); ('interval class 5'; 4.625); ('minor-dim tetrachord'; 2.25); ('7'; 1.5625); ('interval class 3'; 1.125); ('interval class 4'; 0.5)],6.0[('dim'; 4.125); ('interval class 3'; 1.5); ('dim 7'; 0.375)],4.8125[('major'; 2.3125); ('interval class 3'; 1.625); ('minor'; 0.75); ('interval class 5'; 0.125)],0.375[('major-minor'; 0.375)],0.375[('dim'; 0.375)],3.5[('major'; 1.8125); ('7'; 1.6875)],0[None]
let_it_be,6,C,['None'],[('4/4'; 1)],let_it_be,mccartney,01 69,149.03125,0.0,39.875,0.0,91.4375,49.125,0.1875,115.8125,0.0,53.71875,1.0625,22.125,56.59375[('major'; 52.0); ('interval class 5'; 3.09375); ('interval class 4'; 1.5)],0[None],5.9375[('minor-7'; 2.125); ('7'; 2.0); ('interval class 3'; 1.0625); ('interval class 4'; 0.375); ('interval class 2'; 0.25); ('interval class 5'; 0.125)],0[None],1.125[('interval class 3'; 1.125)],19.125[('major'; 13.25); ('interval class 4'; 3.0); ('maj7'; 2.0); ('quartal'; 0.5); ('interval class 5'; 0.3125); ('interval class 1'; 0.0625)],0[None],20.625[('major'; 19.25); ('interval class 4'; 1.25); ('interval class 2'; 0.125)],0[None],17.1875[('minor'; 16.125); ('interval class 3'; 1.0625)],0.1875[('interval class 2'; 0.1875)],0[None]
maggie_mae,3,G,['None'],[('4/4'; 1)],let_it_be,traditional,01 69,55.125,0.0,8.25,0.0,32.25,20.25,0.0,35.625,0.0,18.125,0.5,6.75,15.25[('major'; 12.75); ('interval class 5'; 1.75); ('unison'; 0.5); ('interval class 4'; 0.25)],0[None],0.375[('interval class 3'; 0.375)],0[None],3.75[('interval class 3'; 3.75)],7.125[('major'; 6.0); ('interval class 4'; 1.125)],0[None],5.875[('major'; 4.75); ('interval class 4'; 0.5); ('interval class 3'; 0.5); ('interval class 5'; 0.125)],0[None],0.875[('interval class 2'; 0.375); ('interval class 5'; 0.25); ('unison'; 0.25)],0[None],0.875[('interval class 3'; 0.625); ('tritone'; 0.25)]
one_after_909,5,B,['None'],[('4/4'; 1)],let_it_be,lennon,01 69,222.96875,1.65625,70.875,73.15625,82.65625,79.6875,13.90625,164.75,1.90625,45.875,71.84375,17.625,108.25[('7'; 59.375); ('unison'; 23.375); ('interval class 4'; 10.625); ('major'; 5.75); ('interval class 3'; 5.125); ('interval class 5'; 3.625); ('interval class 2'; 0.25); ('quartal'; 0.125)],0[None],17.375[('interval class 3'; 10.5); ('unison'; 5.5); ('interval class 5'; 0.5); ('7'; 0.5); ('tritone-fourth'; 0.25); ('all-interval tetrachord'; 0.125)],20.625[('interval class 4'; 14.375); ('unison'; 5.0); ('interval class 5'; 1.25)],7.25[('dim'; 3.875); ('interval class 3'; 2.125); ('tritone'; 1.125); ('unison'; 0.125)],25.875[('7'; 18.25); ('major'; 2.375); ('interval class 5'; 2.125); ('interval class 4'; 1.25); ('minor'; 0.875); ('interval class 2'; 0.5); ('interval class 3'; 0.5)],3.625[('interval class 4'; 3.625)],22.25[('7'; 13.5); ('unison'; 4.375); ('interval class 2'; 3.0); ('interval class 1'; 0.5); ('interval class 5'; 0.375); ('minor-7'; 0.25); ('interval class 3'; 0.25)],0.125[('interval class 1'; 0.125)],12.0[('dim'; 8.875); ('7'; 1.5); ('Neapolitan pentachord'; 0.5); ('unison'; 0.5); ('half-dim 7'; 0.25); ('interval class 3'; 0.25); ('interval class 2'; 0.125)],1.625[('interval class 4'; 1.0); ('unison'; 0.375); ('interval class 1'; 0.25)],0.125[('unison'; 0.125)]
